,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,0
0,003023_highBW,0.6744737523565569,0.681489870443388,0.6551491970651828,0.7650142751332658,0.6301686291054434,0.6434938906758367,0.806836721742853,0.7240792998152907,0.7170107119601623,0.6705508697949629,0.7122333151872376,0.6652442346244869,0.6874580231864066,0.6871787030256213,0.6836627030224783,0.7731399860977803,0.6543025377981332,0.6470137822519707,0.809927982264639,0.7438414598105605,0.7823333817985452,0.7108324453588359,0.7881442026578444,0.7362321922917988,0.28399782488952396,0.3705483179454566,0.403339417732255,0.3428704006257083,0.1437147292811771,0.2366084825700079,0.48301444138519317,0.6011257754486661,0.6435687045181159,0.7765083863776746,0.49550310700083583,0.38220600177459196,0.3603252260605513,0.4211654082631203,0.5276705993985102,0.42849904124303495,0.4028613826476626,0.3236161224709224,0.5138680192139575,0.62524633280637,0.7418366123055958,0.7811945223142032,0.8410654492558819,0.7140185777352583,0.2738498198165839,0.201587943042558,0.28884165939572354,0.2226128510680369,0.30659899976951244,0.2558280394371394,0.230413892314248,0.20057739066963504,0.2501145360547423,0.22981613596939243,0.300561925717035,0.2664654586082796,0.631733097206931,0.5252825045747744,0.7447746248492666,0.5559125201734654,0.7420403348556497,0.6150205678905569,0.6230896005592295,0.5500001403499724,0.6254965261171392,0.5106477897261932,0.795554551311974,0.8212469074001811,IPF
1,003023_hrep,0.8370564922620312,0.8118750710719802,0.7781636131612739,0.8801413342858566,0.6897282417659025,0.6838680041859406,0.8568110986770102,0.8284844840124399,0.6650045510639019,0.7153344406345197,0.7532249748341509,0.6973148034336301,0.84674069325341,0.820996004802558,0.7934859304780778,0.8841526078989315,0.700756845169037,0.681609898592994,0.8488831001500574,0.8510062812265151,0.7112966981775188,0.7457968224976854,0.8250863434430985,0.7690748640266593,0.33222607709330054,0.4270619716974248,0.5541602552278186,0.46601665242417456,0.21796156842094536,0.25640204355359464,0.3871603840249798,0.5649406410240818,0.587475766518422,0.7718968475305764,0.47661166465772914,0.33386177668003425,0.3885461117154584,0.4722275158073804,0.6726481331246228,0.5565377465249199,0.47619278970648105,0.33350754697122076,0.3868631099371822,0.5788830075163796,0.644179513565667,0.7580205072488677,0.8279358647025062,0.6607883967005487,0.21846035117323992,0.1609262424353161,0.22632901465801336,0.1641453764688841,0.230371152654529,0.18879928450235833,0.16270531046882833,0.1580220774281706,0.16343835586934363,0.1571674233478323,0.24199482690087581,0.21782231526289225,0.5806022717694326,0.4631793106553408,0.626425462725098,0.4062470703769083,0.6227170585390147,0.48428295839649427,0.4980785268020269,0.48856032706718167,0.4472513988689857,0.3829398376445152,0.7331925353269495,0.763144553412848,IPF
2,002112_highBW,0.2930056500395736,0.4975274370915191,0.2506228827677704,0.504043163786352,0.23533078244548794,0.44297598237641006,0.554491807513039,0.5769502933155226,0.4928060462062649,0.590438036179775,0.5096077201806386,0.6437500287003562,0.26453260360772235,0.5042999467923832,0.26337536279311413,0.48275763600625377,0.18874347475897824,0.4108127393249775,0.5236103933780449,0.5723115095467384,0.5341550528366477,0.6082976503152138,0.5603981641539516,0.7068652127306213,0.07836238705649032,0.0,0.10171655126041149,0.031777659625280286,0.03494234314370209,0.12645120219338588,0.16626014999729705,0.14910444312649535,0.21101022154766055,0.19736750275386286,0.09601032441034674,0.12610827238784766,0.0593323745062716,0.0,0.07950035038364955,0.0,0.0,0.08886970175886555,0.15079197071741457,0.14498214424749079,0.2914675876056746,0.18652750627276538,0.34813983925977454,0.4291455965949428,0.44543598346728214,0.5103646752650944,0.44142838375924665,0.37718265479671104,0.3524322012847445,0.3584742831914761,0.4686320732141076,0.4513365349011582,0.458651208398221,0.4764984178741995,0.40125229976574206,0.4329662875998967,0.11763254502034881,0.2999859110352645,0.05675669087901403,0.0,0.0,0.0,0.19870415951262554,0.2108880194634739,0.1825835973930925,0.21566449705772128,0.2915602607171255,0.41792930040891396,NSIP
3,002113_highBW,0.4052613332445063,0.5574683887844509,0.28780609541315344,0.2938635636883314,0.036178877353057526,0.14335090155915625,0.42054253310463885,0.4890365642916772,0.28347909126259374,0.4260289648424725,0.46679143231453774,0.6069824158816025,0.3575350832526901,0.5525861196888036,0.3011194415607841,0.2606481092004669,0.021250912027719893,0.1141888839891152,0.3817947739731866,0.47010112456391373,0.29175349061019307,0.4260349270084509,0.5031054249394185,0.6576733184282987,0.5363367057540548,0.4666684123627312,0.23753269631542642,0.11725650980412095,0.09704417508556556,0.2261332239622131,0.6395881516726318,0.5345935404930882,0.43071305394991144,0.5276839782373742,0.4417160001065526,0.46648156406595215,0.47444791191112234,0.4929501842945919,0.2540909122637214,0.10216721415880436,0.19073949220383302,0.2215570522000414,0.609928903633673,0.5075145425590488,0.3886468558678432,0.4177703406147064,0.6341345838391507,0.7312350297393533,0.6065816319834603,0.568083197970723,0.7110316967963158,0.690307337772912,0.7521628909627578,0.6719110413151299,0.5951716336585482,0.5307891456107091,0.5789165021575394,0.5648407520182787,0.498211691318436,0.4176318713205957,0.0,0.0,0.03701722872826618,0.07992239795823197,0.10550733128355261,0.0524877341463752,0.0,0.0,0.0,0.06727180628154894,0.18322840333657753,0.22583537964751033,NSIP
4,002114_highBW,0.2843223573401875,0.2631038717743926,0.37582923542967533,0.3215153894512868,0.33103101334790735,0.2704443875927042,0.39211944682239375,0.35150859985839444,0.3747291663518908,0.31616084334202516,0.48621388707797636,0.41812384009901316,0.2966133053276693,0.2819416693844514,0.42814922529319965,0.34761031616810967,0.36307803428733754,0.2633912923537226,0.3781782566049845,0.3309269817740095,0.45716562304466835,0.3661425890282637,0.5711993068816097,0.499452839625815,0.21812585408180615,0.2023381644985443,0.2281240476283428,0.1180826608672737,0.0867632496758084,0.14821594149294423,0.22497201297522007,0.2527871349874684,0.26631091438068955,0.2559216690469239,0.19520357820792517,0.21097497615088598,0.3227569247526608,0.25201723568090306,0.3912985222017349,0.2021456585035779,0.34880019164785914,0.24626492193169724,0.29602841860402207,0.29690591365325925,0.45856370015948655,0.329835532792228,0.5858746262955054,0.563902840699478,0.5026082434474609,0.3909550451892194,0.4283617726741301,0.4018605082342929,0.4958250382758825,0.4558755996267236,0.39516287392057103,0.3683080545528829,0.48058097729531263,0.4857722710692964,0.43632211480501215,0.38680712447576454,0.8475394111616328,0.8772023581915309,0.7479451910662376,0.8280831680872773,0.8325892395770995,0.835586657445144,0.7471661085855128,0.780493237423544,0.8764411239399974,0.8818918829276967,0.7772810002352788,0.8188443566786079,NSIP
5,002115_highBW,0.40783591699772015,0.42988317299631845,0.4120164326391515,0.48796369365205744,0.3962296932339419,0.4294062037530945,0.45253390216452694,0.47952766846113526,0.3861479273544961,0.4213102489438915,0.5095634031781666,0.510400255938224,0.40793475091217235,0.4514088403503351,0.45559041168961356,0.49752225185632226,0.423165970068592,0.43395697814678236,0.4552711407391563,0.49899633833319235,0.4554262755632079,0.4653587605847107,0.5956944301012224,0.5932889912244352,0.0,0.029188325353022015,0.10358410932079973,0.035695508078252836,0.01012225303061598,0.034093932565615714,0.025159158120858366,0.0,0.06349671168502827,0.0,0.07051628749475894,0.10287827068763501,0.06452532526882637,0.05022763224427618,0.19979874852433643,0.09688450678067895,0.18165834893960242,0.07428578033380417,0.047938646760793624,0.0,0.22206997812825546,0.057210524240284055,0.43116823431244056,0.42298330111072935,0.864153203572097,0.5910316762009652,0.6192773305524342,0.5492790206842062,0.7023391580566569,0.6528759894377667,0.6357866188601641,0.568453808897563,0.724839362531408,0.6822804128413759,0.7101442280929199,0.609520672104203,0.7399758216397176,0.5597313967277413,0.4260263920984779,0.4005048717306816,0.5240305794608942,0.5045751510474463,0.5472591933725082,0.5261073836663863,0.6153033952038818,0.5423845797016467,0.6635724750176211,0.6907246668882236,NSIP
6,002117_highBW,0.14272891890120543,0.14249768100188892,0.11904769685055033,0.13334062578986783,0.036074660449598006,0.07151670773946878,0.17419348239989563,0.16460324080229893,0.14495969168301698,0.1341826692418271,0.31474817559890494,0.3043089696125305,0.14333234160506103,0.13111050864481322,0.18673020637073057,0.13822922998736253,0.057531160385841495,0.0775347525164567,0.16729436200439363,0.15427495722441786,0.21227000626773518,0.17160362837645493,0.41224778781875504,0.41007786118852474,0.28279109688165704,0.30683533612102804,0.20539848572187627,0.1949759581155413,0.07236379994590958,0.0718495534271785,0.25229876739833623,0.28075251220392256,0.2293700454343887,0.2441326001858923,0.1686286640334877,0.15592456925876083,0.36380556193106484,0.35940751356609046,0.3245881652020415,0.27575170049541775,0.2494340243893165,0.12051129951645634,0.315695558492991,0.30862944634142164,0.37383909091491996,0.28873857624866583,0.5274942860261372,0.4982589393295924,0.311188331341186,0.23728878601182102,0.32913291631424496,0.2526082196670864,0.2962453097594081,0.29745180396359455,0.29541803965793045,0.23969081230937606,0.27972558996698166,0.29233112495642793,0.28415848645552527,0.27916317680633895,0.5879815897717995,0.5123031603708594,0.7173755449257522,0.5147087983868981,0.5438621940094077,0.5787926790963194,0.6725657021699887,0.5305446254909174,0.5736623421867533,0.5650702374807219,0.6238746888597049,0.7126072395124088,NSIP
7,002118_highBW,0.4659931721837447,0.48968216531389647,0.4928147573925817,0.47892952382091386,0.33147975470464625,0.34167297309047956,0.5987452589783949,0.5830957375442392,0.5220491805429764,0.5218926510369553,0.503615825237747,0.5062137177946403,0.4720040804055293,0.49283614541390275,0.5382381416363292,0.48466800725926773,0.36164523412913285,0.3415485916769262,0.6164248949569626,0.6104147496952779,0.5981851709409032,0.5664768286071233,0.5923507538823958,0.5861897133284911,0.09847309481301061,0.09511561377627667,0.2573426040026422,0.1043741049243182,0.09702993303067287,0.1052203779366406,0.2829238754621555,0.2980186089295092,0.623251951841124,0.5249640954402096,0.286161321244783,0.21894568988331406,0.18495216975087347,0.13157414133171186,0.4024320244020321,0.17468606374031515,0.3828285420264552,0.18418897629743936,0.3648829390286583,0.3470654426722748,0.7736215336457489,0.5971098417885865,0.6881769479170367,0.5771746571815402,1.0,0.7372155954681613,0.8994198313901899,0.8310403151238518,0.9107425605618462,0.926349396707449,0.7835297830545898,0.7250514927485249,0.9277783754292601,0.8734671213476931,0.8258402686887855,0.7988757362898631,0.7969352999299668,0.7491779407165977,0.7708527299243544,0.8901342084471358,0.6974586020023033,0.8689026011592624,0.663214218402721,0.7290905635218825,0.7761380722861835,0.7237374942345867,0.7070461637693521,0.8699983880262456,NSIP
8,002119_highBW,0.4264164592449051,0.3912833018557354,0.496847592714661,0.4623188767384136,0.42077019899649465,0.4048077346334486,0.4546978030327119,0.4342350367583827,0.6117869801436473,0.5862533819104636,0.6468452966027473,0.5983253661144335,0.43486514458111813,0.3972546664797425,0.5292675033087614,0.4699027612474713,0.4330252134670248,0.40475424599210796,0.4571565548473264,0.4427249160103781,0.6683872872662486,0.6285690430131186,0.6621895300349753,0.6671140772587983,0.8583293796621598,0.5554404124523977,0.7350404493002428,0.5564280330111124,0.37126447546555597,0.4679242452483483,0.6190063693439971,0.4512578764291732,0.6218526607416539,0.6827334362230212,0.4809763832371519,0.4042269156067186,0.8917392547373301,0.6089526907902326,0.8283012381096762,0.6671071935677604,0.6640823906888897,0.5681870302525083,0.6766893201134851,0.4979557007016342,0.678656946538794,0.7018581101908137,0.7697899894667569,0.746825112261764,0.32465268410514875,0.3066342192270498,0.25364174362054565,0.3020784512396059,0.2994025064496247,0.30840014224523205,0.2740157536005726,0.29492486152236,0.27608433361192464,0.29142029113132206,0.25008161649452987,0.2946887390379752,0.5586587773826956,0.7349593173402089,0.3648634375547899,0.6375638725070214,0.4975650512640004,0.5638580972572165,0.5467036492865656,0.7014910913782051,0.5018344590304173,0.5064380830102404,0.5177252875547373,0.7209853055100013,NSIP
